ID,URL,Priority,Name,Description,Automation State,Domain,Created By,Variant1,Test Type,Variant2,DO NOT UPDATE - Legacy Requirements Set Name 1,DO NOT UPDATE - Legacy Requirements Set Name 2
32564,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5165?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Insert Item (Canned message),To verify that template message can be added on HU,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,MAP,Unassigned,Functional
34027,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7140?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Pairing,"To initiate pairing from Mobile to HU and accept from HU, reject it from mobile",Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,BSS,NA,Functional
34331,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7524?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Outgoing call,To verify Dial a call from Mobile and at the same time Create HFP connection from HU  and check the behaviour,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,HFP,,Functional
32459,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5055?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,HFP_Hold,To verify Resume the hold call from HU,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,HFP,MDR_ORI_BT_157,Functional
30547,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1402?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,getBatteryCharge API,Validate the API that is used to get Battery charge level of connected Reference Mobile (M0),Automated,Bluetooth,"Kumar, Naveen",Domain_Service,API,BT_Service,,Functional
30572,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1427?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,startAutoConnect API,Validate the API to start Auto Connect,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,API,BT_Service,,Functional
30588,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1443?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,endAllCalls API,Validate the API that is used to end all call (More than one call in case of conference),Automated,Bluetooth,"Kumar, Naveen",Domain_Service,API,BT_Service,,Functional
30411,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_495?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BSS_GAP_RemoteOobDataSet,To verify the behaviour of BSS_GAP_RemoteOobDataSet call in loop of 5,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,BSS,,Stress
31122,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_2081?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BSS_AVRCP_Disconnect,To verify the behaviour of BSS_AVRCP_Disconnect call in loop,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Stress
30760,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1762?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Dial,To verify the dial the number from HU with invalid syntax,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,HFP,,Negative_Invalid
31631,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3630?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Pairing_Connection,To verify that the Mobile can initiate disconnection on HU,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,GAP,Unassigned,Functional
30958,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1917?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,BSS_AVRCP_SendKeyCmd,To verify the behaviour of BSS_AVRCP_SendKeyCmd call,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Functional
30859,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1861?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,VRActivate,To verify the VRActivate call from HU in a loop,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,HFP,,Stress
31010,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1969?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BSS_A2DP_Accept,To verify the behaviour of BSS_A2DP_Accept cal with Invalid Syntax,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,,Negative_Invalid
32456,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5052?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,HFP_Hold,"To verify Once a call is active, hold the call from HU",Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,HFP,MDR_ORI_BT_153,Functional
34260,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7416?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call Transfer,"To connect HFP, make incoming call to HU and attend the call at Mobile Move the audio off at HU",Automated,Bluetooth,"Kumar, Naveen",WiCoME,IOP,HFP,,Functional
34072,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7190?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Connect_Disconnect,To verify Connect A2DP (HU) than HFP (HU) is succesfull,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,BSS,NA,Functional
34086,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7204?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Accessibility,To verify that if HU accessibility is set as invisble but connectable connection with HU is succesful.,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,BSS,NA,Functional
32692,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5294?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Insert Item (Favorite),To verify count of Favourite contacts list,Automated,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,PBAP,NA,Functional
31787,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3904?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Meta_Data_Support,To verify that the HU can get the track number of the now playing song,Automated,Bluetooth,"Kumar, Naveen",Android-O,IOP,AVRCP,Unassigned,Functional
31709,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3748?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call_Handling_Basic,"To verify audio presence is on HU for an ongoing call, after SLC establishment from MO",Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Unassigned,HFP,Unassigned,Functional
40969,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9278?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Calling,To verify if HU is able to put a call on hold,Automated,Bluetooth,"Kumar, Naveen","Android-Q, Android-O",Sanity,HFP,226473,Functional
31634,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3633?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Bluetooth Tethering,To verify that the HU can initiate successful PAN connection to Phone,Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Unassigned,PAN,Unassigned,Functional
31736,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3851?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call_Handling_Basic,To verify that HU can sucessfully receive new call when inquiry is going on HU,Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Unassigned,HFP,Unassigned,Functional
31624,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3623?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Pairing,To initiate pairing from Mobile and reject from both ends,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,GAP,Unassigned,Functional
32113,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3793?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,End Call(s),To verify that the HU can hangup the call while an active and an on-hold calls are available on HU simultaneously,Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Unassigned,HFP,Unassigned,Functional
31658,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3657?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Connect_Disconnect,To verify HFP and A2DP connected - HFP disconnect form phone,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,GAP,Unassigned,Functional
31817,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3934?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Streaming / Disconnect / Connect,To verify during ongoing A2DP streaming disconnect A2DP connection from Mobile then Connect from Mobile then start streaming fromMobilein loop of 10 times,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,A2DP,Unassigned,Stress
41573,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9882?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,MultiProfile: Music Resume after Voice Recognition from HU,To verify resume Music after Voice Recognition initiated from the HU,Automated,Bluetooth,"Kumar, Naveen",Android-O,Sanity,Multi_Profile,Unassigned,Unassigned
32188,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_4240?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,BT Cover Art,To verify BT cover art of current playing song,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,AVRCP,916429,Functional
32121,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3803?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Call_Handling_Basic,To verify that the HU can swap the calls while an active and on hold calls are available on HU.,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,HFP,Unassigned,Stress
31662,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3661?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Bluetooth Tethering,To verify PAN connection-disconnection is succesfull when initiated from HU side.,Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Sanity,PAN,Unassigned,Functional
44596,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_54964?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,int getScanMode(),To verify int getScanMode() API functionality,Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",API,GAP,Unassigned,Functional
32212,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_4264?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Bluetooth_NewDeviceDiscovery,To verify HU can discover new device,Automated,Bluetooth,"Kumar, Naveen",Android-O,Sanity,GAP,"""1130033, 1130032""",Negative
31615,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3614?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Battery Level,To verifyMobilebattery level when it is having minimum battery charged,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,HFP,Unassigned,Negative
35071,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_8287?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,A2DP connect + Streaming + Disconnect,Connect to A2DP connection  from Mobile then start streaming then Disconnect from Mobile 10 times,Automated,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,Media_Gen4,Unassigned,Stress
44576,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_54944?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,int getConnectionState_disconnected(in BluetoothDevice device),To verify int getConnectionState_disconnected(in BluetoothDevice device) API functionality,Automated,Bluetooth,"Kumar, Naveen",Android-O,API,PBAP,Unassigned,Functional
41132,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9441?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Rename_Local_Device_Name,"To verify local name of HU can be renamed with combination of special character, numeric value and character upto 10 alphabets",Automated,Bluetooth,"Kumar, Naveen",Android-O,IOP,GAP,Unassigned,Functional
32090,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3753?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call_Handling_Basic,Make incoming call to HU and attend the call at  Mobile  move the audio to  Mobile,Automated,Bluetooth,"Kumar, Naveen",Android-O,Sanity,HFP,Unassigned,Functional
44530,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_54898?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,"""boolean sendDTMF(in BluetoothDevice device, byte code);""","To verify boolean sendDTMF(in BluetoothDevice device, byte code) API functionality",Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",API,HFP,,Functional
31802,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3919?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,A2DP connect + Streaming + Disconnect,Connect to A2DP connection  from Mobile then start streaming then Disconnect fromMobile10 times,Automated,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,A2DP,Unassigned,Stress
41540,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9849?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Connection,To verify pbap connect disconnect,Automated,Bluetooth,"Kumar, Naveen","Android-O, Android-Q, WiCoME",Sanity,GAP,Unassigned,Unassigned
46094,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:46094?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Media get playlist,Browse media folder Playlist,Automated,Bluetooth,"Kumari, Bhawna",Android-O,Sanity,AVRCP,Unassigned,Functional
46864,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:46864?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Previously connected device configurable,To verify previously connected device is unpaired,Automated,Bluetooth,"Channabasappa, Ranjith","Android-O, Android-Q",Unassigned,GAP,Unassigned,Functional
30998,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_1957?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,A2DP_Disconnect,To verify the behaviour of A2DP Disconnect call with Incorrect format,Automated,Bluetooth,"Kumar, Naveen",WiCoME,API,Media,Unassigned,Negative_Incorrect
31813,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3930?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,BT A2DP Connection,To verify  Disconnect to A2DP connection from Mobile then Connect from Mobile then start streaming 10 times,Automated,Bluetooth,"Kumar, Naveen","Android-Q, Android-O",Unassigned,A2DP,Unassigned,Stress
43614,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43614?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Support to make the HFP volume change from remote configurable,To verify HFP volume change by remote device when configuration is enabled after BT OFF/ON,Automated,Bluetooth,"Prakash, Shravya","Android-O, Android-Q",Unassigned,HFP,Unassigned,Functional
